,s0,s1,s2,s_g0,s_g1,s_g2,a,r,r_disco
196,196.0,14.097805119137657,3.4705252356594674,25.0,14.0,1.6250000000000178,1.0,0.09992667631759747,0.045098749046251635
197,197.0,13.617656632175514,3.482686095819467,25.0,14.0,1.6250000000000178,0.0,-0.08442789143700677,0.03578644850150696
198,198.0,13.921626934783077,3.4851182678514636,25.0,14.0,1.6250000000000178,2.0,-0.1191675063304467,0.050326236667311314
199,199.0,13.982420995304594,3.8856047022578633,25.0,14.0,1.6250000000000178,3.0,0.06168002633027664,0.27305965069630567
200,200.0,13.994579807408904,3.565701989139143,25.0,14.0,1.6250000000000178,0.0,-0.07135271458563425,0.21291013314195922
201,201.0,14.397011569829765,3.5017214465154023,25.0,14.0,1.6250000000000178,3.0,0.696021732867931,0.20404719720143882
202,202.0,14.477497922313944,3.0889253379906556,140.0,16.99358751043785,2.365080891540151,2.0,-0.01061349200901085,-0.01061349200901085
203,203.0,14.493595192810773,3.4063661162857084,140.0,16.99358751043785,2.365080891540151,2.0,-0.03801409804575512,-0.41695044443563445
204,204.0,14.496814646910138,3.8698542719447193,140.0,16.99358751043785,2.365080891540151,3.0,0.020298225824248728,-0.35424700864028885
205,205.0,14.497458537730019,3.562551903076523,140.0,16.99358751043785,2.365080891540151,2.0,-0.03251379651234526,-0.39617460651294556
206,206.0,14.497587315894009,3.9010914293028875,140.0,16.99358751043785,2.365080891540151,2.0,-0.05164369082166331,-0.3934022690874325
207,207.0,14.4976130715268,4.368799334548159,140.0,16.99358751043785,2.365080891540151,2.0,-0.06262880837383503,-0.6272443357970158
208,208.0,14.497618222653365,4.862340915597212,140.0,16.99358751043785,2.365080891540151,2.0,-0.06660735263057635,-0.5635397322285667
209,209.0,14.497619252878692,5.361049231807025,140.0,16.99358751043785,2.365080891540151,2.0,-0.06358329254995956,-0.48354454935411506
210,210.0,14.497619458923758,5.860790895048984,140.0,16.99358751043785,2.365080891540151,0.0,0.3172432530895477,-0.39176632236552944
211,211.0,14.897619500132777,5.960739227697376,140.0,16.99358751043785,2.365080891540151,3.0,0.09319219268228368,-0.6977790508795925
212,212.0,14.977619508374566,5.580728894227054,140.0,16.99358751043785,2.365080891540151,0.0,-0.0060824731457386205,-0.7843433989105475
213,213.0,14.977619508374566,5.580728894227054,140.0,16.99358751043785,2.365080891540151,2.0,-0.052159075908400354,-0.7613631087353293
214,214.0,14.977619508374566,5.980728894227054,140.0,16.99358751043785,2.365080891540151,1.0,-0.3106973202007197,-0.7484486356051402
215,215.0,14.577619508374575,6.060728894227047,140.0,16.99358751043785,2.365080891540151,3.0,-0.027248183633520807,-0.4236288269104485
216,216.0,14.497619508374584,5.676728894227046,140.0,16.99358751043785,2.365080891540151,2.0,-0.04868864189925707,-0.3860623499319117
217,217.0,14.481619508374585,5.9999288942270494,140.0,16.99358751043785,2.365080891540151,3.0,0.031656507039597555,-0.3272431887892471
218,218.0,14.4784195083746,5.664568894227052,140.0,16.99358751043785,2.365080891540151,2.0,-0.03533933611193276,-0.3421729448095667
219,219.0,14.477779508374617,5.997496894227051,140.0,16.99358751043785,2.365080891540151,3.0,0.033043278237864994,-0.332118820860204
220,220.0,14.477651508374613,5.66408249422705,140.0,16.99358751043785,2.365080891540151,2.0,-0.03383321628785995,-0.3927865067607833
221,221.0,14.477625908374627,5.9973996142270485,140.0,16.99358751043785,2.365080891540151,2.0,-0.04218576076266756,-0.3472565288491237
222,222.0,14.47762078837463,6.464063038227048,140.0,16.99358751043785,2.365080891540151,3.0,0.02684353367365852,-0.29677097455393214
223,223.0,14.477619764374616,6.1573957230270455,140.0,16.99358751043785,2.365080891540151,1.0,-0.7681851435218584,-0.3411720250221164
224,224.0,14.077619559574607,6.096062259987038,16.0,14.0,6.124999999999186,0.0,-0.05784126259076072,-0.05784126259076072
225,225.0,14.39761951861459,6.083795567379033,16.0,14.0,6.124999999999186,1.0,0.056021852542700756,0.5027782397378175
226,226.0,14.061619510422602,6.0813422288574355,16.0,14.0,6.124999999999186,1.0,0.140433220600923,0.5141731924724905
227,227.0,13.594419508784208,6.0808515611531195,16.0,14.0,6.124999999999186,3.0,0.004801620690926711,0.4481937015515757
228,228.0,13.500979508456536,5.680753427612254,16.0,14.0,6.124999999999186,0.0,-0.13606185058268283,0.4772080162205691
229,229.0,13.882291508390994,5.600733800904084,16.0,14.0,6.124999999999186,0.0,-0.10557071379715333,0.5741352546327605
230,230.0,14.358553908377882,5.584729875562452,16.0,14.0,6.124999999999186,1.0,0.4959823802054554,0.6928215881349601
231,231.0,14.053806388375254,5.5815290904941275,123.0,16.07759232128529,0.980766320693812,3.0,0.03583976850575715,0.03583976850575715
232,232.0,13.992856884374739,5.180888933480462,123.0,16.07759232128529,0.980766320693812,0.0,0.20968064040734327,0.23978596151756965
233,233.0,14.380666983574642,5.100760902077729,123.0,16.07759232128529,0.980766320693812,1.0,-0.1609883778331945,0.0363522720545913
234,234.0,14.058229003414631,5.084735295797186,123.0,16.07759232128529,0.980766320693812,2.0,-0.08652907014530609,0.05660775245556579
235,235.0,13.993741407382641,5.48153017454108,123.0,16.07759232128529,0.980766320693812,3.0,0.04375699667661115,0.2366368575288189
236,236.0,13.980843888176247,5.1608891502898615,123.0,16.07759232128529,0.980766320693812,0.0,0.20170196393341436,0.2907454711961281
237,237.0,14.378264384334958,5.096760945439621,123.0,16.07759232128529,0.980766320693812,1.0,-0.15906341429376594,0.0976577118402687
238,238.0,14.057748483566701,5.083935304469577,49.0,11.996941074486529,-0.09733883864279758,1.0,0.22011358709788878,0.22011358709788878
239,239.0,13.593645303413052,5.081370176275572,49.0,11.996941074486529,-0.09733883864279758,2.0,-0.0061200166361290165,-0.021818650187769316
240,240.0,13.500824667382314,5.480857150636766,49.0,11.996941074486529,-0.09733883864279758,0.0,-0.18913286531250295,-0.10274526402755194
241,241.0,13.882260540176173,5.560754545509003,49.0,11.996941074486529,-0.09733883864279758,3.0,0.004117532004163982,0.07950390843623906
242,242.0,13.958547714734937,5.176734024483446,49.0,11.996941074486529,-0.09733883864279758,1.0,0.18155080316968597,0.06846673869568426
243,243.0,13.573805149646699,5.09992992027834,49.0,11.996941074486529,-0.09733883864279758,3.0,0.07129066440310611,-0.1091153186873059
244,244.0,13.496856636629058,4.68456909943732,49.0,11.996941074486529,-0.09733883864279758,2.0,-0.030751329360826668,-0.18952471399891244
245,245.0,13.481466934025537,5.001496935269113,49.0,11.996941074486529,-0.09733883864279758,2.0,-0.049076495132570314,-0.33112680960286156
246,246.0,13.47838899350484,5.464882502435472,49.0,11.996941074486529,-0.09733883864279758,0.0,-0.6123864111313283,-0.32093717442444475
247,247.0,13.877773405400696,5.55755961586874,11.0,14.0,8.62499999743999,2.0,0.027701545095624946,0.027701545095624946
248,248.0,13.95765028777986,5.976095038555393,11.0,14.0,8.62499999743999,2.0,0.05173592176841468,0.2631803505768044
249,249.0,13.973625664255696,6.459802123092725,11.0,14.0,8.62499999743999,1.0,0.08083964153171763,0.22930008842496216
250,250.0,13.576820739550868,6.556543540000192,11.0,14.0,8.62499999743999,2.0,0.0565090481628735,0.1782071205766541
251,251.0,13.497459754609896,6.975891823381687,11.0,14.0,8.62499999743999,2.0,0.05006661971074988,0.11369708859035443
252,252.0,13.481587557621697,7.459761480057988,11.0,14.0,8.62499999743999,1.0,0.07207774307451931,0.09634457626620643
253,253.0,13.078413118224066,7.556535411393245,11.0,14.0,8.62499999743999,0.0,-0.05446625098589797,0.048855800970896424
254,254.0,13.397778230344535,7.5758901976603035,11.0,14.0,8.62499999743999,1.0,0.050695635076578316,0.12833067640717602
255,255.0,13.061651252768634,7.579761154913708,11.0,14.0,8.62499999743999,2.0,0.04047458827441369,0.12161326767434573
256,256.0,12.994425857253454,7.980535346364398,11.0,14.0,8.62499999743999,2.0,0.03741388356701464,0.053114459384114986
257,257.0,12.980980778150418,8.460690184654535,11.0,14.0,8.62499999743999,1.0,0.05288352827713255,-0.14095304946051068
258,258.0,12.578291762329819,8.556721152312562,11.0,14.0,8.62499999743999,0.0,-0.0418281778075702,-0.20913898371357606
259,259.0,12.897753959165701,8.575927345844171,11.0,14.0,8.62499999743999,3.0,-0.04435418355526993,-0.16005532582480048
260,260.0,12.961646398532885,8.179768584550494,11.0,14.0,8.62499999743999,1.0,0.041826060814684374,-0.10216328585883713
261,261.0,12.57442488640632,8.100536832291766,11.0,14.0,8.62499999743999,2.0,0.03193897267629453,-0.15538344986767288
262,262.0,12.496980583981,8.484690481840026,11.0,14.0,8.62499999743999,3.0,-0.024083613564022832,0.08196950293636976
263,263.0,12.481491723495928,8.16152121174968,11.0,14.0,8.62499999743999,1.0,0.04015253702484295,0.1042204326685677
264,264.0,12.078393951398912,8.096887357731614,11.0,14.0,8.62499999743999,0.0,-0.04287069501955282,0.07979878311768768
265,265.0,12.397774396979518,8.083960586928004,11.0,14.0,8.62499999743999,0.0,0.12818777125050834,0.07989441122650609
266,266.0,12.861650486095638,8.081375232767275,190.0,15.397755489771466,3.968926310839791,0.0,0.14693694479169447,0.14693694479169447
267,267.0,13.35442570391886,8.080858161935133,190.0,15.397755489771466,3.968926310839791,3.0,0.05445760160939829,-0.13743272465781073
268,268.0,13.452980747483501,7.680754747768702,190.0,15.397755489771466,3.968926310839791,1.0,-0.11356803093388516,-0.23851335977285432
269,269.0,13.072691756196438,7.600734064935416,190.0,15.397755489771466,3.968926310839791,3.0,-0.0016621301014899115,-0.1512667273663632
270,270.0,12.996633957939022,7.184729928368764,190.0,15.397755489771466,3.968926310839791,3.0,0.01950630106908907,-0.11065883317331653
271,271.0,12.981422398287535,6.701529101055431,190.0,15.397755489771466,3.968926310839791,0.0,0.13709272300478595,-0.10952001551772578
272,272.0,13.378380086357236,6.604888935592758,190.0,15.397755489771466,3.968926310839791,2.0,0.012384789096759358,-0.23184437782184522
273,273.0,13.457771623971169,6.985560902500229,190.0,15.397755489771466,3.968926310839791,0.0,-0.31829689007179685,-0.2909450062921004
274,274.0,13.873649931493961,7.061695295881719,156.0,16.981460495195325,2.384964710845546,0.0,0.1991636018062471,0.1991636018062471
275,275.0,14.356825592998515,7.07692217455801,156.0,16.981460495195325,2.384964710845546,0.0,0.20653044086118416,-0.175013141690137
276,276.0,14.853460725299417,7.0799675502932615,156.0,16.981460495195325,2.384964710845546,2.0,0.014945129691833967,-0.4121304725278471
277,277.0,14.952787751759605,7.480576625440317,156.0,16.981460495195325,2.384964710845546,0.0,0.01459645361417701,-0.45489923555212186
278,278.0,14.99477429228881,7.488588806943259,156.0,16.981460495195325,2.384964710845546,1.0,-0.15675874600866252,-0.4681423768240307
279,279.0,14.594774292288818,7.488588806943259,156.0,16.981460495195325,2.384964710845546,1.0,-0.19069250205282293,-0.30059004567724495
280,280.0,14.114774292288836,7.488588806943259,156.0,16.981460495195325,2.384964710845546,3.0,-0.019012257880676037,-0.15117405619988855
281,281.0,14.018774292288846,7.088588806943267,156.0,16.981460495195325,2.384964710845546,2.0,-0.0185976329319561,-0.12711498763089274
282,282.0,13.99957429228886,7.408588806943268,156.0,16.981460495195325,2.384964710845546,3.0,0.013800867367216807,-0.0938614032368914
283,283.0,13.995734292288857,7.072588806943269,156.0,16.981460495195325,2.384964710845546,2.0,-0.011954749381624552,-0.06516363817156694
284,284.0,13.994966292288852,7.4053888069432645,156.0,16.981460495195325,2.384964710845546,3.0,-0.3718437033118709,-0.08681252310547194
285,285.0,13.994812692288845,7.0719488069432686,100.0,13.497619510435285,0.9857263108594481,0.0,-0.07284740192705264,-0.07284740192705264
286,286.0,14.39478197228885,7.005260806943269,100.0,13.497619510435285,0.9857263108594481,3.0,0.022813811212122892,0.3439518418831077
287,287.0,14.474775828288866,6.591923206943264,100.0,13.497619510435285,0.9857263108594481,0.0,-0.04970722279197981,0.335846592481476
288,288.0,14.89077459948886,6.509255686943256,100.0,13.497619510435285,0.9857263108594481,3.0,0.02977259551582845,0.43189546920106786
289,289.0,14.973974353728874,6.092722182943248,100.0,13.497619510435285,0.9857263108594481,1.0,0.05874468822504775,0.4327708431107442
290,290.0,14.590614304576857,6.009415482143254,100.0,13.497619510435285,0.9857263108594481,2.0,-0.02305343568044871,0.34430668506060386
291,291.0,14.51394229474646,6.392754141983261,100.0,13.497619510435285,0.9857263108594481,1.0,0.0690760331118434,0.38496114053171315
292,292.0,14.098607892780368,6.469421873951255,100.0,13.497619510435285,0.9857263108594481,3.0,0.05297695840183714,0.2852147794619589
293,293.0,14.015541012387143,6.084755420344862,100.0,13.497619510435285,0.9857263108594481,3.0,0.05035223375006759,0.7962445346317959
294,294.0,13.998927636308505,5.607822129623578,100.0,13.497619510435285,0.9857263108594481,1.0,0.09321499514466092,0.07459922087095705
295,295.0,13.595604961092782,5.51243547147932,100.0,13.497619510435285,0.9857263108594481,0.0,-0.06526022625436173,-0.050940367552899025
296,296.0,13.914940426049629,5.493358139850468,100.0,13.497619510435285,0.9857263108594481,2.0,-0.3451524004122964,-0.009677317505008554
297,297.0,13.978807519041005,5.889542673524694,10.0,14.0,9.124999987199992,3.0,-0.024948656548413273,-0.024948656548413273
298,298.0,13.99158093763928,5.568779580259539,10.0,14.0,9.124999987199992,2.0,0.02346102113663817,0.37217508773922986
299,299.0,13.994135621358943,5.904626961606507,10.0,14.0,9.124999987199992,2.0,0.03495873458886278,0.36839373471730513
300,300.0,13.994646558102879,6.371796437875895,10.0,14.0,9.124999987199992,0.0,-0.01859193782043278,0.3141376864976288
301,301.0,14.394748745451658,6.465230333129769,10.0,14.0,9.124999987199992,0.0,0.6005211865391642,0.33169335947937145
302,302.0,14.874769182921419,6.4839171121805474,128.0,15.998285101734592,0.40972472366260426,2.0,-0.008788622245959221,-0.008788622245959221
303,303.0,14.970773270415378,6.887654467990702,128.0,15.998285101734592,0.40972472366260426,3.0,0.03171393089687388,-0.312144056618874
304,304.0,14.989974087914177,6.568401939152734,128.0,15.998285101734592,0.40972472366260426,1.0,-0.09955780776036233,-0.3504211358350856
305,305.0,14.593814251413946,6.5045514333851475,128.0,15.998285101734592,0.40972472366260426,0.0,0.08565470969536348,-0.2554201010069158
306,306.0,14.91458228411389,6.491781332231627,128.0,15.998285101734592,0.40972472366260426,3.0,0.050653680279602126,-0.343921876270365
307,307.0,14.978735890653887,6.089227312000917,128.0,15.998285101734592,0.40972472366260426,1.0,-0.09390336185289619,-0.40208143234344046
308,308.0,14.591566611961895,6.008716507954771,128.0,15.998285101734592,0.40972472366260426,2.0,-0.05226843811124421,0.20067250171692713
309,309.0,14.514132756223503,6.392614347145548,128.0,15.998285101734592,0.40972472366260426,0.0,0.09234665346983323,0.25950172369363506
310,310.0,14.898645985075838,6.469393914983707,128.0,15.998285101734592,0.40972472366260426,3.0,0.05123513201380736,0.1196834296838272
311,311.0,14.975548630846305,6.084749828551329,128.0,15.998285101734592,0.40972472366260426,3.0,0.0435387719757126,-0.3022323212374559
312,312.0,14.990929160000412,5.607821011264859,128.0,15.998285101734592,0.40972472366260426,1.0,-0.09175881126675944,-0.3446383101855201
313,313.0,14.594005265831242,5.512435247807565,128.0,15.998285101734592,0.40972472366260426,0.0,0.08110867088040705,-0.24987011076164747
314,314.0,14.914620486997414,5.493358095116102,128.0,15.998285101734592,0.40972472366260426,1.0,-0.08334587113555186,-0.329794359651924
315,315.0,14.578743531230636,5.489542664577808,128.0,15.998285101734592,0.40972472366260426,2.0,-0.05013296000608514,-0.24381524641141722
316,316.0,14.51156814007728,5.888779578470146,128.0,15.998285101734592,0.40972472366260426,2.0,-0.0420139817137323,0.0693815822795937
317,317.0,14.498133061846623,6.3686269612486175,128.0,15.998285101734592,0.40972472366260426,3.0,0.024043415226359832,0.11053068187818399
318,318.0,14.495446046200477,6.06459643780431,128.0,15.998285101734592,0.40972472366260426,3.0,0.03770556612176096,0.08527031330067168
319,319.0,14.494908643071263,5.60379033311545,128.0,15.998285101734592,0.40972472366260426,1.0,-0.08582678209930117,0.04775453862230094
320,320.0,14.094801162445414,5.511629112177678,128.0,15.998285101734592,0.40972472366260426,3.0,0.01702738066571885,0.10186769559188187
321,321.0,14.014779666320258,5.093196867990121,128.0,15.998285101734592,0.40972472366260426,3.0,0.03709482733294228,0.08625719279055384
322,322.0,13.998775367095215,4.609510419152613,128.0,15.998285101734592,0.40972472366260426,0.0,0.0982765660692401,0.049850139251580924
323,323.0,14.395574507250224,4.51277312938511,128.0,15.998285101734592,0.40972472366260426,1.0,-0.07149956242114427,-0.04973123976736895
324,324.0,14.074934335281206,4.493425671431607,128.0,15.998285101734592,0.40972472366260426,3.0,0.019343426473445113,-0.1737112167872766
325,325.0,14.010806300887388,4.089556179840905,128.0,15.998285101734592,0.40972472366260426,1.0,-0.07947055693914434,-0.1959069879761511
326,326.0,13.597980694008633,4.008782281522764,128.0,15.998285101734592,0.40972472366260426,3.0,0.017930497459771988,-0.11771958976818678
327,327.0,13.51541557263289,3.5926275018591376,128.0,15.998285101734592,0.40972472366260426,0.0,0.08459436924302191,-0.13731980488147824
328,328.0,13.898902548357732,3.5093965459264105,128.0,15.998285101734592,0.40972472366260426,3.0,0.04934380217817805,-0.22533881977405085
329,329.0,13.975599943502708,3.092750354739861,128.0,15.998285101734592,0.40972472366260426,2.0,-0.0821305145829152,-0.26332889084893213
330,330.0,13.990939422531703,3.409421116502555,94.0,12.541733175404925,0.4819197239991455,3.0,0.022216262072573933,0.022216262072573933
331,331.0,13.994007318337509,3.0727552688550936,94.0,12.541733175404925,0.4819197239991455,0.0,-0.08161227413011951,-0.20904159694250551
332,332.0,14.394620897498669,3.005422099325605,94.0,12.541733175404925,0.4819197239991455,0.0,1.229709055725591,-0.12888449994525336
333,333.0,14.874743613330885,2.9919554654197107,237.0,14.378264384334958,5.096760945439621,0.0,-1.5095006835628315,-1.5095006835628315
334,334.0,15.370768156497334,2.9892621386385283,61.0,11.896276805604586,0.01066089673921189,0.0,-0.07023952783220389,-0.07023952783220389
335,335.0,15.869973065130623,2.9887234732822883,61.0,11.896276805604586,0.01066089673921189,0.0,-0.053407243173579366,0.203472630433564
336,336.0,16.36981404685727,2.988615740211042,61.0,11.896276805604586,0.01066089673921189,2.0,-0.03155723079753625,0.26328942018301627
337,337.0,16.46978224320261,3.3885941935967896,61.0,11.896276805604586,0.01066089673921189,3.0,0.026505538092476022,0.30203645136498836
338,338.0,16.48977588247167,3.068589884273944,63.0,12.092114503731228,0.006821150772478024,3.0,0.02762347377572094,0.02762347377572094
339,339.0,16.493774610325467,2.604589022409371,63.0,12.092114503731228,0.006821150772478024,0.0,-0.05739296427377971,0.48946829645132495
340,340.0,16.89457435589624,2.51178885003646,0.0,0.1,-0.1,2.0,-0.017209165529770698,-0.017209165529770698
341,341.0,16.97473430501038,2.8932288155618764,0.0,0.1,-0.1,0.0,-0.04700040441706721,0.5078448445940762
342,342.0,17.390766294833213,2.969516808666956,0.0,0.1,-0.1,0.0,-0.04262970563975277,0.5223149053581108
343,343.0,17.873972692797793,2.9847744072879685,0.0,0.1,-0.1,3.0,0.0009990441862218757,0.5339342560785779
344,344.0,17.970613972390694,2.5878259270121724,0.0,0.1,-0.1,0.0,0.0012376679111256728,0.5038706553584078
345,345.0,17.970613972390694,2.5878259270121724,0.0,0.1,-0.1,3.0,0.009045026483227137,0.4763357714876416
346,346.0,17.970613972390694,2.187825927012172,0.0,0.1,-0.1,0.0,0.00120204704471083,0.44405746367521187
347,347.0,17.970613972390694,2.187825927012172,0.0,0.1,-0.1,0.0,1.1326826668720948,1.016189693405245
348,348.0,17.970613972390694,2.187825927012172,2000.0,0.0,1.0,2.0,0.0030754950622434163,0.0030754950622434163
349,349.0,17.970613972390694,2.5878259270121724,2000.0,0.0,1.0,2.0,-0.11188078065807364,-0.11188078065807364
350,0.00887316841267538,-0.37542401740150944,0.1398551965448328,2000.0,0.0,1.0,2.0,-0.8181190083077748,0.0401303186272143
351,1.0,14.0,14.399999999999991,2000.0,0.0,1.0,2.0,0.0180066007574039,0.8942885537172874
352,2.0,14.0,14.879999999999974,2000.0,0.0,1.0,2.0,0.017964512262877874,0.8940321585012052
353,3.0,14.0,15.37599999999999,2000.0,0.0,1.0,2.0,0.01745636556350305,0.8938088718874202
354,4.0,14.0,15.875199999999992,2000.0,0.0,1.0,2.0,0.016848867460325545,0.8791779451986005
355,5.0,14.0,16.375039999999977,2000.0,0.0,1.0,2.0,0.5871124071678687,0.8918341294219894
356,6.0,14.0,16.875007999999966,0.0,0.1,-0.1,2.0,-0.006900365638987285,-0.006900365638987285
357,7.0,14.0,17.375001599999976,0.0,0.1,-0.1,2.0,-0.0065567802749565696,0.3240048926049366
358,8.0,14.0,17.875000319999984,0.0,0.1,-0.1,2.0,-0.0017170712035975005,0.3641820788537615
359,9.0,14.0,17.97500026879998,0.0,0.1,-0.1,0.0,-0.07572570888957919,0.3733664796503664
360,10.0,14.399999999999991,17.97500026879998,0.0,0.1,-0.1,2.0,-0.0006916439578871364,0.061692548748556064
361,11.0,14.399999999999991,17.97500026879998,0.0,0.1,-0.1,2.0,-0.0006938046012991139,0.06754179989063781
362,12.0,14.399999999999991,17.97500026879998,0.0,0.1,-0.1,2.0,-0.0006959566372681664,0.07388256884586895
363,13.0,14.399999999999991,17.97500026879998,0.0,0.1,-0.1,1.0,-0.43079457277412797,0.0806319493983894
364,14.0,14.0,17.97500026879998,2000.0,0.0,1.0,2.0,0.0023912813061104377,0.0023912813061104377
365,15.0,14.0,17.97500026879998,2000.0,0.0,1.0,2.0,0.0024034823722113297,0.540017259538613
366,16.0,14.0,17.97500026879998,2000.0,0.0,1.0,2.0,0.00241569995128188,0.5538925479168735
367,17.0,14.0,17.97500026879998,2000.0,0.0,1.0,2.0,0.0024279330607229754,0.5682819366768109
368,18.0,14.0,17.97500026879998,2000.0,0.0,1.0,1.0,0.037290316035038074,0.5831749863141267
369,19.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.002494728774043997,0.5629875753322847
370,20.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.0025066297429706674,0.5780358171317426
371,21.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.0025185367930723457,0.910212682620499
372,22.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.002530448847975597,0.9173606499671928
373,23.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.0025423648146940536,0.9226298853313666
374,24.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.0025542835836493416,0.9258299538944381
375,25.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.002566204028700614,0.9268262736166405
376,26.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,2.0,0.0025781250071802986,0.9255618081775159
377,27.0,13.600000000000009,17.97500026879998,2000.0,0.0,1.0,3.0,-0.0058521332716402474,0.9220743351762551
378,28.0,13.600000000000009,17.57500026879999,2000.0,0.0,1.0,2.0,0.5133716233424951,0.9251195762626315
379,29.0,13.600000000000009,17.89500026879999,0.0,0.1,-0.1,0.0,-0.07819162171019169,-0.07819162171019169
380,30.0,14.0,17.959000268799983,0.0,0.1,-0.1,0.0,-0.09419253255859138,0.4597670943083968
381,31.0,14.479999999999983,17.971800268799996,0.0,0.1,-0.1,0.0,-0.09642495582060255,0.5395225015624183
382,32.0,14.975999999999999,17.974360268799998,0.0,0.1,-0.1,0.0,-0.09353601583328297,0.6226852918820515
383,33.0,15.475200000000001,17.974872268800013,0.0,0.1,-0.1,0.0,-0.0878212568221598,0.8580899191071796
384,34.0,15.975039999999986,17.97497466880003,0.0,0.1,-0.1,0.0,-0.08037670837142835,0.9465091073302423
385,35.0,16.475007999999974,17.97499514880002,0.0,0.1,-0.1,0.0,-0.07205385123734598,1.0288252156846036
386,36.0,16.975001599999985,17.974999244800003,0.0,0.1,-0.1,0.0,1.240767291221701,1.1043223590950786
387,37.0,17.475000319999992,17.975000064,29.0,13.600000000000009,17.89500026879999,1.0,0.02784625654542383,0.02784625654542383
388,38.0,17.175000063999995,17.97500022784,29.0,13.600000000000009,17.89500026879999,1.0,0.04264851443971851,-0.20797001668394946
389,39.0,16.715000012799997,17.97500026060799,29.0,13.600000000000009,17.89500026879999,1.0,0.043891096165707744,-0.25858744357925173
390,40.0,16.223000002559985,17.975000267161576,29.0,13.600000000000009,17.89500026879999,1.0,0.04073017557765135,-0.31194027842898164
391,41.0,15.724600000511991,17.97500026847228,29.0,13.600000000000009,17.89500026879999,2.0,-0.00029265764075236955,-0.5897110695422175
392,42.0,15.724600000511991,17.97500026847228,29.0,13.600000000000009,17.89500026879999,2.0,-0.0003027858791675442,-0.6117966714072802
393,43.0,15.724600000511991,17.97500026847228,29.0,13.600000000000009,17.89500026879999,0.0,-0.0331121980111837,-0.6125000683527324
394,44.0,16.124600000511983,17.97500026847228,29.0,13.600000000000009,17.89500026879999,1.0,0.026179848597486788,-0.5846402906036764
395,45.0,15.804600000511982,17.97500026847228,29.0,13.600000000000009,17.89500026879999,2.0,-0.00034593365988644376,-0.6389166189506057
396,46.0,15.804600000511982,17.97500026847228,29.0,13.600000000000009,17.89500026879999,2.0,-0.00035623579870180944,-0.6509133202567986
397,47.0,15.804600000511982,17.97500026847228,29.0,13.600000000000009,17.89500026879999,2.0,0.05909073485984906,-0.6605300626160844
398,48.0,15.804600000511982,17.97500026847228,37.0,17.475000319999992,17.975000064,1.0,0.0,0.0
